id,strand,fiveseen,polyAseen,threeseen,fiveend,polyAend,threeend,primer,chimera
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39401/833_56_CCS,-,1,1,1,32,809,836,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39403/31_921_CCS,+,1,1,1,31,921,946,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39407/30_805_CCS,+,1,1,1,30,805,852,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39408/1098_59_CCS,-,1,1,1,30,1069,1100,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39413/676_57_CCS,-,1,1,1,31,650,678,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39417/34_1097_CCS,+,1,1,1,34,1097,1126,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39421/1837_91_CCS,-,1,1,1,31,1777,1841,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39430/31_1534_CCS,+,1,1,1,31,1534,1595,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39437/1671_60_CCS,-,1,1,1,33,1644,1670,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39457/31_816_CCS,+,1,1,1,31,816,911,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39475/872_57_CCS,-,1,1,1,31,846,874,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39476/31_1535_CCS,+,1,1,1,31,1535,1624,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39484/994_58_CCS,-,1,1,1,31,967,996,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39489/38_882_CCS,+,1,1,1,38,882,911,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39492/32_1431_CCS,+,1,1,1,32,1431,1460,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39494/29_3851_CCS,+,1,1,1,29,3851,3878,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39508/31_740_CCS,+,1,1,1,31,740,812,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39517/31_554_CCS,+,1,1,1,31,554,687,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39519/1694_59_CCS,-,1,1,1,43,1678,1706,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39525/26_921_CCS,+,1,1,1,26,921,1003,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39527/31_799_CCS,+,1,1,1,31,799,827,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39536/31_539_CCS,+,1,1,1,31,539,566,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39553/1563_57_CCS,-,1,1,1,32,1538,1566,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39560/1355_59_CCS,-,1,1,1,31,1327,1357,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39567/31_944_CCS,+,1,1,1,31,944,972,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39575/31_4808_CCS,+,1,1,1,31,4808,4834,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39588/623_56_CCS,-,1,1,1,31,598,625,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39600/28_1463_CCS,+,1,1,1,28,1463,1494,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39603/31_1157_CCS,+,1,1,1,31,1157,1183,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39614/31_2557_CCS,+,1,1,1,31,2557,2587,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39629/1954_58_CCS,-,1,1,1,38,1934,1959,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39631/31_1038_CCS,+,1,1,1,31,1038,1065,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39632/31_1111_CCS,+,1,1,1,31,1111,1134,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39637/1546_130_CCS,-,1,1,1,31,1447,1548,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39651/1311_126_CCS,-,1,1,1,31,1216,1313,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39664/31_1080_CCS,+,1,1,1,31,1080,1106,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39667/1315_68_CCS,-,1,1,1,37,1284,1317,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39668/1148_56_CCS,-,1,1,1,31,1123,1150,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39670/28_1615_CCS,+,1,1,1,28,1615,1639,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39671/30_482_CCS,+,1,1,1,30,482,513,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39686/31_2516_CCS,+,1,1,1,31,2516,2541,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39693/1193_113_CCS,-,1,1,1,31,1111,1195,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39706/1601_78_CCS,-,1,1,1,31,1554,1602,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39709/31_1215_CCS,+,1,1,1,31,1215,1321,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39712/2573_60_CCS,-,1,1,1,27,2540,2571,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39715/31_674_CCS,+,1,1,1,31,674,695,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39717/1816_69_CCS,-,1,1,1,32,1779,1808,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39723/31_1889_CCS,+,1,1,1,31,1889,1917,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39736/1777_58_CCS,-,1,1,1,31,1750,1779,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39750/1060_56_CCS,-,1,1,1,30,1034,1061,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39753/31_2049_CCS,+,1,1,1,31,2049,2080,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39756/894_57_CCS,-,1,1,1,31,868,896,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39759/1046_44_CCS,-,1,1,1,27,1029,1044,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39766/30_1017_CCS,+,1,1,1,30,1017,1098,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39767/854_55_CCS,-,1,1,1,31,830,856,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39770/31_979_CCS,+,1,1,1,31,979,1014,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39771/872_57_CCS,-,1,1,1,33,848,876,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39774/31_1139_CCS,+,1,1,1,31,1139,1164,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39782/642_55_CCS,-,1,1,1,31,618,644,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39786/809_58_CCS,-,1,1,1,31,782,811,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39793/30_648_CCS,+,1,1,1,30,648,674,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39815/35_2025_CCS,+,1,1,1,35,2025,2050,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39819/30_403_CCS,+,1,1,1,30,403,430,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39821/31_1097_CCS,+,1,1,1,31,1097,1130,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39822/2231_57_CCS,-,1,1,1,31,2205,2233,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39831/33_1152_CCS,+,1,1,1,33,1152,1183,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39835/31_524_CCS,+,1,1,1,31,524,550,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39853/31_1323_CCS,+,1,1,1,31,1323,1348,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39874/1079_55_CCS,-,1,1,1,39,1063,1089,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39878/31_1141_CCS,+,1,1,1,31,1141,1167,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39880/30_1304_CCS,+,1,1,1,30,1304,1420,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39881/31_1112_CCS,+,1,1,1,31,1112,1140,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39884/877_56_CCS,-,1,1,1,30,851,878,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39886/31_1524_CCS,+,1,1,1,31,1524,1554,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39890/1022_62_CCS,-,1,1,1,31,991,1024,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39900/31_1048_CCS,+,1,1,1,31,1048,1077,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39910/31_1593_CCS,+,1,1,1,31,1593,1619,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39922/1509_55_CCS,-,1,1,1,30,1484,1510,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39931/30_2274_CCS,+,1,1,1,30,2274,2304,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39934/1367_55_CCS,-,1,1,1,31,1343,1369,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39936/1722_61_CCS,-,1,1,1,32,1693,1723,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39939/30_734_CCS,+,1,1,1,30,734,764,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39948/30_701_CCS,+,1,1,1,30,701,726,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39964/32_1087_CCS,+,1,1,1,32,1087,1202,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39966/2436_61_CCS,-,1,1,1,39,2414,2445,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39972/30_700_CCS,+,1,1,1,30,700,731,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39973/32_1164_CCS,+,1,1,1,32,1164,1222,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39985/30_373_CCS,+,1,1,1,30,373,401,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39993/747_58_CCS,-,1,1,1,31,720,749,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40001/31_1172_CCS,+,1,1,1,31,1172,1201,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40005/31_1003_CCS,+,1,1,1,31,1003,1027,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40011/1219_58_CCS,-,1,1,1,31,1192,1220,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40013/1352_58_CCS,-,1,1,1,31,1325,1354,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40022/32_1633_CCS,+,1,1,1,32,1633,1662,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40035/1592_57_CCS,-,1,1,1,30,1565,1593,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40043/31_1079_CCS,+,1,1,1,31,1079,1123,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40059/1049_60_CCS,-,1,1,1,31,1020,1051,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40072/1102_59_CCS,-,1,1,1,31,1074,1104,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40078/31_1077_CCS,+,1,1,1,31,1077,1105,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40092/30_705_CCS,+,1,1,1,30,705,736,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40105/31_1823_CCS,+,1,1,1,31,1823,1845,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40107/1574_57_CCS,-,1,1,1,38,1555,1581,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40120/1405_60_CCS,-,1,1,1,31,1376,1407,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40131/31_1229_CCS,+,1,1,1,31,1229,1256,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40133/1258_57_CCS,-,1,1,1,31,1232,1260,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40158/2315_63_CCS,-,1,1,1,36,2288,2316,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40168/30_679_CCS,+,1,1,1,30,679,789,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40170/31_1948_CCS,+,1,1,1,31,1948,1982,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40175/31_920_CCS,+,1,1,1,31,920,946,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40176/2213_48_CCS,-,1,1,1,30,2195,2214,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40182/30_536_CCS,+,1,1,1,30,536,565,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40183/31_895_CCS,+,1,1,1,31,895,922,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40204/31_898_CCS,+,1,1,1,31,898,925,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40209/31_1119_CCS,+,1,1,1,31,1119,1145,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40212/30_675_CCS,+,1,1,1,30,675,701,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40214/33_1174_CCS,+,1,1,1,33,1174,1201,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40218/31_2442_CCS,+,1,1,1,31,2442,2470,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40240/1593_68_CCS,-,1,1,1,28,1553,1581,1,1
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40242/30_957_CCS,+,1,1,1,30,957,983,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40245/31_1109_CCS,+,1,1,1,31,1109,1136,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40247/32_1541_CCS,+,1,1,1,32,1541,1566,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40248/29_1058_CCS,+,1,1,1,29,1058,1084,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40250/30_1437_CCS,+,1,1,1,30,1437,1462,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40257/30_726_CCS,+,1,1,1,30,726,757,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40261/3232_66_CCS,-,1,1,1,32,3198,3221,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40274/30_1567_CCS,+,1,1,1,30,1567,1595,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40290/1825_71_CCS,-,1,1,1,33,1787,1829,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40300/811_85_CCS,-,1,1,1,30,756,812,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40312/1141_98_CCS,-,1,1,1,31,1074,1143,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40327/445_60_CCS,-,1,1,1,31,416,447,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40337/31_1051_CCS,+,1,1,1,31,1051,1078,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40340/2420_62_CCS,-,1,1,1,31,2389,2421,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40343/3019_55_CCS,-,1,1,1,31,2995,3021,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40347/1667_55_CCS,-,1,1,1,30,1642,1668,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40348/2139_87_CCS,-,1,1,1,31,2083,2141,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40350/1845_56_CCS,-,1,1,1,30,1819,1845,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40361/31_1826_CCS,+,1,1,1,31,1826,1854,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40369/35_1322_CCS,+,1,1,1,35,1322,1353,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40370/31_2578_CCS,+,1,1,1,31,2578,2698,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40376/292_59_CCS,-,1,1,1,29,262,292,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40377/31_783_CCS,+,1,1,1,31,783,812,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40387/1400_55_CCS,-,1,1,1,31,1376,1402,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40398/31_448_CCS,+,1,1,1,31,448,477,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40408/31_1926_CCS,+,1,1,1,31,1926,1957,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40412/30_2719_CCS,+,1,1,1,30,2719,2744,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40420/31_1311_CCS,+,1,1,1,31,1311,1351,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40421/31_775_CCS,+,1,1,1,31,775,807,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40424/34_1854_CCS,+,1,1,1,34,1854,1890,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40456/29_4788_CCS,+,1,1,1,29,4788,4814,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40460/31_1467_CCS,+,1,1,1,31,1467,1496,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40476/726_62_CCS,-,1,1,1,32,696,726,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40490/31_892_CCS,+,1,1,1,31,892,920,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40492/31_1621_CCS,+,1,1,1,31,1621,1647,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40496/31_2289_CCS,+,1,1,1,31,2289,2317,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40498/1326_53_CCS,-,1,1,1,36,1309,1329,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40501/3509_57_CCS,-,1,1,1,26,3478,3506,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40507/31_2065_CCS,+,1,1,1,31,2065,2099,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40513/1162_54_CCS,-,1,1,1,31,1139,1164,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40532/1544_149_CCS,-,1,1,1,31,1426,1545,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40536/30_1580_CCS,+,1,1,1,30,1580,1608,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40542/1381_175_CCS,-,1,1,1,31,1237,1383,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40546/2905_53_CCS,-,1,1,1,31,2883,2907,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40551/2169_53_CCS,-,1,1,1,32,2148,2172,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40552/2482_55_CCS,-,1,1,1,30,2457,2484,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40554/1460_57_CCS,-,1,1,1,31,1434,1462,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40556/787_280_CCS,-,1,1,1,31,538,789,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40560/30_613_CCS,+,1,1,1,30,613,638,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40565/2825_55_CCS,-,1,1,1,30,2800,2826,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40566/31_771_CCS,+,1,1,1,31,771,876,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40569/1102_59_CCS,-,1,1,1,31,1074,1104,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40576/1861_60_CCS,-,1,1,1,31,1832,1863,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40587/1758_49_CCS,-,1,1,1,31,1740,1762,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40604/1356_55_CCS,-,1,1,1,31,1332,1358,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40613/802_59_CCS,-,1,1,1,31,774,804,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40635/31_1099_CCS,+,1,1,1,31,1099,1128,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40650/1783_46_CCS,-,1,1,1,35,1772,1785,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40657/1351_61_CCS,-,1,1,1,30,1320,1351,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40662/1358_58_CCS,-,1,1,1,31,1331,1360,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40675/983_39_CCS,-,1,1,1,27,971,981,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40679/31_1080_CCS,+,1,1,1,31,1080,1109,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40683/30_1779_CCS,+,1,1,1,30,1779,1807,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40684/29_1170_CCS,+,1,1,1,29,1170,1264,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40695/631_56_CCS,-,1,1,1,31,606,633,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40699/31_899_CCS,+,1,1,1,31,899,929,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40702/31_1488_CCS,+,1,1,1,31,1488,1516,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40703/1671_55_CCS,-,1,1,1,30,1646,1672,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40707/31_2019_CCS,+,1,1,1,31,2019,2047,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40717/31_2045_CCS,+,1,1,1,31,2045,2075,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40723/31_1830_CCS,+,1,1,1,31,1830,1856,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40724/32_1944_CCS,+,1,1,1,32,1944,1980,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40727/30_1082_CCS,+,1,1,1,30,1082,1113,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40730/1468_57_CCS,-,1,1,1,27,1438,1466,1,1
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40734/1379_56_CCS,-,1,1,1,31,1354,1381,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40737/1362_50_CCS,-,1,1,1,31,1343,1364,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40744/552_49_CCS,-,1,1,1,33,536,557,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40745/2941_50_CCS,-,1,1,1,31,2922,2943,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40746/31_1123_CCS,+,1,1,1,31,1123,1159,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40749/30_926_CCS,+,1,1,1,30,926,951,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40755/34_2887_CCS,+,1,1,1,34,2887,2917,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40758/1242_55_CCS,-,1,1,1,32,1219,1245,1,0
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/40759/31_601_CCS,+,1,1,1,31,601,626,1,0
